id,fechaCreacion,fechaEntrega,descripcion,idEstatusPendiente,observaciones  ,idPersonaAsignado,idPersonaQueAsigno,solucionPendiente
0,2018-09-24,2018-10-04,A: IR A LA ESTETICA DE PATY QUE YA FALLARON DE NUEVO LAS CAMARAS,3,,5,1,
0,2018-09-24,2018-09-24,CONFIGURAR CORTE X A CLIENTE DE FELIPE ANGELES,3,,5,8,
0,2018-09-24,2018-09-26,IR A LA TECNICA 65 YA QUE AUTORIZARON LA INSTALACION DE DOS PROYECTORES UNO HDMI Y OTRO VGA,2,,5,1,
0,2018-09-24,2018-09-24,HABLARLE A NATIONAL SOFT PARA EL CASO DE CINDY,3,,5,7,
0,2018-09-24,2018-10-08,"avisar a garrido sobre su cable si es que llego 478 107 0122, cel 478 100 8904 (lorena)",3,,7,1,
0,2018-09-15,2018-10-04,C: hacer pruebas con aspel coi porque el viernes se le instalara a martita,3,,5,1,
0,2018-09-25,2018-09-27,ir con ale a configurar impresora jueves,3,,5,1,
0,2018-09-15,2018-09-15,traerle un cable vga de 15 mts a pepe mejia y un cable divisor de vga,3,,5,1,
0,2018-09-26,2018-09-26,cotizaciones sedagro,3,,5,1,
0,2018-09-26,2018-09-26,avisar a lcarmen aspel.com.mx,3,,5,1,
0,2018-09-27,2018-10-08,GENERAR UNA MEMORIA LLENA DE MUSICA OCHENTERA POR EJEMPLO POP EN ESPAÑOL Y EN INGLES.... PARA ERWIN,3,,5,5,
0,2018-09-28,2018-09-29,cotizar cpu sra rosario,3,,5,1,
0,2018-09-28,2018-10-08,FACTURARLE A MARTHA DHICAL,3,,5,1,
0,2018-09-29,2018-09-29,FACTURARLE CAMARA A TECNICA 65,3,,6,8,
0,2018-09-29,2018-09-29,FACTURARLE A TEJACRON,3,,5,1,
0,2018-09-29,2018-09-29,hacer comprobante de pago de Mario alberto hernandez,3,,5,1,
0,2018-09-29,2018-09-29,COORDINARSE CON TONI A LAS 12 DEL DIA EL LUNES PARA VER LO DEL COI,3,,5,1,
0,2018-09-29,2018-10-03,"PAGAR RECIBO LUZ $1,392 PAGAR EL 03 OCTUBRE 2018 FECHA LIMITE 04/OCT/2018",3,,5,1,
0,2018-09-15,2018-09-15,"tapar la computaodra roja del disco duro, por lo pronto no lo quieren, se les cobro 200 de la revision",3,,5,7,
0,2018-09-15,2018-10-04,SOFTRESTAURANT. Hablar con Fernanda Tovar para agendar cita 492 103 4381,3,,5,1,
0,2018-10-03,2018-10-08,C: ASPEL CAJA - COTIZAR ASPEL CAJA E IMPRESORA DE ETIQUETAS.,3,,2,2,
0,2018-09-29,2018-10-03,PETER BRAUN - COBRAR Y FACTURAR,3,,2,2,
0,2018-10-04,2018-10-04,B: meter las compras de ayer y etiquetar los productos,3,,5,1,
0,2018-10-08,2019-01-18,A: ir con remigio por los documentos,3,,5,1,
0,2018-10-04,2018-10-10,B: PONER LAS CAMARAS DE SOPROTI,3,,7,1,
0,2018-10-04,2018-10-04,A: IR POR ANTICIPO A MARISCOS DEL CENTRO PARA EMPEZAR A HACER LAS COMPRAS,3,,5,8,
0,2018-10-04,2018-10-04,hablar con elena y con pepe para lo de su cpu y lo de las camaras de su tienda,3,,5,1,
0,2018-10-04,2018-10-04,quinto b enciendo computadora y huele a quemado,3,,5,1,
0,2018-10-04,2018-10-09,pagar tarjeta de credito es para el dia 10 o antes,3,,5,1,
0,2018-10-04,2018-10-04,HACER LOS PAGOS DE GARRIDO Y EL PAGO DEL CPU DE SOPROTI DE 4200,2,,1,1,
0,2018-10-04,2018-10-04,CANCELAR FACTURA A MORELOS Y GENERARLA NUEVA,3,,6,1,
0,2018-10-06,2018-10-06,COTIZACION ELENA,3,,6,1,
0,2018-10-06,2018-10-09,comprarle lector al geras,3,,6,1,
0,2018-10-09,2018-10-15,COBRAR 350 A VERO DE LA REPARACION DE UN FACTURE,3,,1,11,
0,2018-10-09,2018-10-09,ir agropecuaria calera no se ven las camaras en cel,3,,6,1,
0,2018-10-10,2018-10-10,ENCARGAR LA BATERIA DE 549,3,,5,1,
0,2018-10-11,2018-10-11,ir con alfredo de 11 a 12,3,,5,1,
0,2018-10-12,2018-10-12,HAY QUE HACERLE SU FACTURA A TOÑO POR EL LECTOR QUE SE LLEVO AYER,3,,6,1,
0,2018-10-13,2018-10-15,checar cpu ensamblado es de jimmy,3,,5,1,
0,2018-10-13,2018-10-13,"checar mini lap que se les callo no enciende, posiblemente el disco duro",3,,5,9,
0,2018-10-14,2018-10-15,desde pagina 92 hasta pagina 101,3,,6,6,
0,2018-10-14,2018-10-16,pag 102 - 108,3,,6,6,
0,2018-10-14,2018-10-17,"introduccion a las tablas, pag 109 a 128 son para Miercoles y Jueves de esta semana",3,,7,6,
0,2018-10-14,2018-10-19,"capitulo 6 desde pagina 129 hasta pagina 156 dia 19,dia 20 y dia 21",3,,6,8,
0,2018-10-14,2018-10-15,Descargar gratis Camtasia Studio 8.6 Trial 30 días ,2,,6,6,
0,2018-10-14,2018-10-16,como renderizar tus videos,3,,1,1,
0,2018-10-14,2018-10-17,crear un logotipo miercoles 17 y jueves 18,3,,6,6,
0,2018-10-14,2018-10-19,"viernes, sabado y domingo hacer un video para intros",3,,6,6,
0,2018-10-15,2018-10-18,noi mares,3,,1,1,
0,2018-10-15,2018-10-15,punto de venta TOÑO,3,,1,11,
0,2018-10-20,2018-10-20,comprar el cartucho de tinta 664 color (NOTA: NO TENEMOS NINGUNO),3,,5,1,
0,2018-10-22,2018-10-24,"Ir a revisar el lector de codigo de barras de Juan Espinoza a espaldas de la Pepsi minisuper spart   478 116 0014 tiene el sistema eleventa, despues de las 7:30 am.",3,,1,9,
0,2018-10-24,2018-10-30,"trabajar cpu core i3 de roberto ponerle eleventa, tramitar licencia de la all in one y bd ",3,,1,2,
0,2018-10-24,2018-10-24,revisar laptop de los litos,3,,1,1,
0,2018-10-24,2018-10-24,hacer pago de tarjeta de credito,3,,1,1,
0,2018-10-24,2018-10-24,hacer recibo de pago y factura a dante de su ultimo cheque,3,,6,2,
0,2018-10-24,2018-10-24,ir por dvr sra anguiano,3,ya fui,1,1,
0,2018-10-24,2018-10-24,"Buenos días de los tóner porfavor será seis para la hp y ocho de la brother porfavor, facturarlos y llevarlos a enrique estrada",3,,1,1,
0,2018-10-24,2018-10-24,revisar laptop de gabriela felix aguilar hablarle cuando ya este lista al telefono 478 102 0401,3,,1,8,
0,2018-10-24,2018-10-24,ir por toner de erwin,3,,1,2,
0,2018-10-24,2018-10-24,ASPEL CAJA - COTIZAR EN RENTA Y LICENCIA PERMANENTE CON EQUIPO DE COMPUTO A FERRETERIA CARRILLO CN LA SRA DIANA ANDREA SALAS 4781057523,3,,2,7,
0,2018-10-25,2018-10-25,ir a llevar impresora e ir por compras,3,,1,1,
0,2018-10-25,2018-10-26,llevar dvr sra anguiano viernes despues de las 5 pm,2,,1,1,
0,2018-10-26,2018-10-30,MARISCOS DEL CENTRO - RESOLVER DUDA DE PERMISOS DE USUARIO Y TICKET,3,,2,9,
0,2018-10-26,2018-11-21,IR CON ERWIN - A REVISAR LA IMPRESORA YA QUE LOS 2 TONER NO QUEDARON.,3,,2,2,
0,2018-10-26,2018-10-30,PETER BRAUN - INSTALAR OFFICE,3,,7,2,
0,2018-10-29,2018-11-05,llamar a los de las impresoras para ver en que estatus esta la impresora de dhical ,3,,1,2,
0,2018-10-29,2018-11-05,"TERMINAR SERVIDOR DE VEYMAR ABRIR PUERTOS, VER LO DE LAS IMPRESORAS Y MOVER EL CABLEADO",3,,5,11,
0,2018-10-29,2018-10-29,"ir por la impresora que ya dejaron un anticipo de 1000 l3110 en zegucom y en ct casi cuesta lo mismo 2870, se vendio a 3600",3,,5,1,
0,2018-10-30,2018-10-30,ir a cambiar horario checador notario,3,,5,1,
0,2018-11-01,2018-11-01,"impresora de dhical, camara de sra anguiano, documentos memo, visita roberto 3:30",3,,5,1,
0,2018-11-01,2018-11-05,KASPERSKY - COMPRAR LICENCIA Y ACTIVARLA EN COMPUTADORA DE DORA LARA 4922046083,3,,2,2,
0,2018-11-03,2018-11-05,"COTIZACIÓN PARA SIMILARES, 15 CAJAS DE ROLLO MINIPRINTER, 10 TONER 85A  PARA ALEJANDRO DE SIMILARES 4787989310",3,,5,7,
0,2018-11-03,2018-11-05,"GUAYABEROS - HACER VISITA A INSTALACIONES PARA ARMAR COTIZACION DE RED CON CABLE PANDUIT CAT 5E CON SWITCH, CAJA PARA RED Y FACE PLATE DOBLE UNO PARA RJ11 Y RJ45",3,,2,8,
0,2018-11-05,2018-11-12,pagarle a contador roman y mandarle documentacion,2,,1,2,
0,2018-11-05,2018-11-05,cotizar camaras a chavo de la gkloca 4 camaras,3,,5,1,
0,2018-11-05,2018-11-05,hablarle a la sra Sonia Nieto  Jaramillo  478 6861309 para buscar disco duro,3,,1,9,
0,2018-11-06,2018-11-06,membrana para rockola https://articulo.mercadolibre.com.mx/MLM-612072586-membrana-rockola-usb-con-control-remoto-_JM,3,,6,1,
0,2018-11-07,2018-11-10,FACTUARLE A ROBERTO LA INSTALACION DE CAMARAS,3,,2,2,
0,2018-11-07,2018-11-10,DESCARGAR E IMPRIMIR FACTURAS DEL BIMESTRE - Y LLEVARLAS CON EL CONTADOR,3,,2,2,
0,2018-11-07,2018-11-07,cotizarle camaras a 4781006864 fredy,3,,5,1,
0,2018-11-07,2018-11-07,encargar las memorias con paty,3,,5,1,
0,2018-11-08,2018-11-08,IR A LOS CORRALES CON PEPE Y A LA CASA DE PEPE A INSTALAR UNA IMPRESORA CON KARINA EN LA CASA Y LA OTRA CON ELENA,3,,1,4,
0,2018-11-08,2018-11-08,IR CON VEYMAR A PONER UNA IMPRESORA Y A ABRIR PUERTOS PARA SAE,3,,1,1,
0,2018-11-08,2018-11-12,HACER FACTURA DE TOO DE SUS DOS TONER 111 Y DE EL 120 CANON,3,,1,7,
0,2018-11-09,2018-11-12,MARCELINO - COTIZAR DESINSTALACION DE RED,3,,2,2,
0,2018-11-09,2018-11-09,HACER FACTURA A  PEPE,3,,5,1,
0,2018-11-10,2018-11-10,crear factura de similares por sus toners y por sus cajas,3,,2,2,
0,2018-11-10,2018-12-18,"imprimirle la factura que esta pendiente de pago al notario el dia ultimo de noviembre junto con la factura de el reporte ademas hay que cobrarle el servicio que hizo jechus de solucion a pagina bancomer, impresion en red notario",3,,5,8,
0,2018-11-10,2018-11-10,GUAYAVEROS - ARMAR COTIZACION DE RED,3,,6,2,
0,2018-11-10,2018-11-21,LAPTOP DE ROBERTO - IR POR LAPTOP DE ROBERTO PARA REPARAR,3,,2,2,
0,2018-11-13,2018-11-17,IR A REVISAR LA MAQUINA DE DON MANUEL A LAS 11:30 AM,3,,5,9,
0,2018-11-15,2018-11-28,EL DIA 29 CURSO ASPEL EN LINEA CHECAR CORREO 14/11/2018 15:20 SERA A LAS 9 AM,3,,7,1,
0,2018-11-15,2018-11-15,hablar a la chica que trabaja con juan lara para la actualizacion del sistema alas 4 pm,3,,5,1,
0,2018-11-17,2018-11-17,"CHECAR CAMARAS EN FUNDICION TIENEN FALLAS 9853631, que si les podan resolver hoy",3,,5,11,
0,2018-11-20,2018-11-21,CONFIGURARLE SU EMPRESA A GABY DE MERCADO DE ABASTOS PONERSE DEACUERDO CON ELLA,3,,1,2,
0,2018-11-20,2018-11-21,ir contadora monica a agroquimicos calera poste caido y no hay camaras,3,,5,1,
0,2018-11-21,2018-11-21,ir con la sra Lorena a solucionarle lo de su sistema Aspel facture,3,,1,1,
0,2018-11-21,2018-11-21,Hacer recepcion de pagos de To trailers,3,,1,1,
0,2018-11-21,2018-11-26,ir por dvr dhical para pruebas audio dos canales y ocupan otra camara,3,,5,7,
0,2018-11-21,2018-11-21,cotizacion 9 kaspersky y uno para servidor,3,,5,1,
0,2018-11-21,2018-11-21,FORMATEAR LA MAQUINA DE FRITOYS,3,,1,1,
0,2018-11-22,2018-11-22,FACTURAS DEL ARQUI MARES,3,,5,8,
0,2018-11-22,2018-11-26,EL SABADO A LAS 2 IR POR EL CPU DE LA SRA LORENA PARA FORMATEARLO Y ENTREGARSELO EL LUNES TEMPRANITO,3,,1,1,
0,2018-11-23,2018-11-23,"MUSICA ERWIN - LEO DAN, ALBERTO VAZQUEZ, JOSE LUIS PERALES, ROBERTO CARLOS, DIEGO VERDAGUER, LAUREANO BRISUELA, ENANITOS VERDES.",3,,7,1,
0,2018-11-24,2018-12-04,PAGO DE LUZ CORTE EL DIA 4 DE DIC,3,,5,1,
0,2018-11-30,2018-12-04,IR A CON TERE DE COPY MAXY MARTES A LAS 3 PM,3,,5,11,
0,2018-12-04,2018-12-11,TERMINAR COMPUTADORA ASPEL CAJA PARA GUSTAVO DEL VILLAR,3,,5,1,
0,2018-12-04,2018-12-04,LLEVAR IMPRESORA EPSON Y TRAER IMPRESORA HP,3,,5,1,
0,2018-12-04,2018-12-11,LAPTOP DE PEPE RAYGOZA QUE NO LE FUNCIONA EL CARGADOR,3,,5,1,
0,2018-12-04,2018-12-04,LAPTOP DEL TECLADO HAY QUE PONERSELO,2,,5,1,
0,2018-12-04,2018-12-11,CAPTURAR LA MERCANCIA QUE TENEMOS ACUMULADA,3,,5,1,
0,2018-12-04,2018-12-11,LAPTOP DE PEPE RAYGOZA QUE NO ENCIENDE LA LENOVO,3,,5,1,
0,2018-12-04,2018-12-04,TERMINAR LAS ESTACIONES DE MATERIALES CONQUISTADORES,3,,5,1,
0,2018-12-04,2018-12-15,"HACER COTIZACION A LA ESPOSA DE JUAN LARA ( 3 CAMARAS), DVR DE 8 CANALES, ADICIONAL PONER UN MICROFONO",3,,5,7,
0,2018-12-07,2018-12-07,Ir con el joven camerino no se ven sus camaras,3,,5,1,
0,2018-12-07,2018-12-11,"ir con dany el lunes a cablear..., poner mybusinnes en red y programa de etiquetas y revisar checador",3,,6,1,
0,2018-12-07,2018-12-07,subir archivo a francisco lorenzo,3,,5,1,
0,2018-12-10,2018-12-10,hacerle la configuracin de una nueva empresa al hijo de erika,3,,5,1,
0,2018-12-16,2018-12-17,cotizaciones sra lorena,3,,7,1,
0,2018-12-16,2018-12-18,cotizacion efren,3,,1,1,
0,2018-12-16,2018-12-18,solucion sr raudel,3,,5,9,
0,2018-12-16,2018-12-16,ir a conrar a dany,3,,5,1,
0,2018-12-16,2018-12-16,disco duro hermana de laura,3,,5,1,
0,2018-12-16,2018-12-16,pedir la laptop a pepe,3,,5,11,
0,2018-12-17,2018-12-18,Cotizacion HIjo de sr benitez.... coticele laaaaaaaa jejeje a su padrino,2,,5,1,
0,2018-12-18,2018-12-21,"IR EL DIA VIERNES CON ANA LAURA 478 100 0378, EL LOCAL ESTA FRENTE A LAS TORTAS DE PEDRO MARTINEZ, DEJARLE EL EQUIPO QUE ESTA EN LA COTIZACION INSTALADO PASARLE USUARIOS Y CONTRASEAS.",3,,5,1,
0,2018-12-18,2018-12-18,"FACTURARLE A TOO DOS TONER 950 CADA UNO, Y AVISARLE QUE AQUI HAY ANTENILLAS USB",3,,5,1,
0,2018-12-18,2018-12-31,ERIKA DEL RIO -- FACTURAR COMPUTADORA NUEVA,3,,6,1,
0,2018-12-18,2018-12-31,VECINA DE ROBERTO - VISITA PARA VENDERLE LECTOR DE CODIGO DE BARRAS CUADRADO,3,,5,2,
0,2018-12-18,2018-12-18,COTIZAR ELEVENTA A HIJA DE VERO,3,,5,2,
0,2018-12-26,2018-12-26,"comprar toner, el modelo requerido esta en la mesa en una caja que no pertenece a el para Siapod telefono 4922057516",3,,7,1,
0,2018-12-26,2018-12-26,HACERLE FACTURA A FARMACIA SIMILARRES,3,,5,7,
0,2018-12-27,2018-12-27,ir con juan de la panaderia a cambiar una camara 720,3,,5,9,
0,2018-12-31,2019-01-03,ir con Daniela de Angelical a poner una vacuna antivirus a su equipo,3,,5,1,
0,2018-12-31,2019-01-02,Hay que configurar a las 11 am el modulo de nomina para subsidio,3,,5,11,
0,2019-01-02,2019-01-02,cotizar a to un cpu,3,,5,1,
0,2019-01-02,2019-01-02,mandar pagos a vero,3,,5,1,
0,2019-01-02,2019-01-02,ir por cpu de doa charo,3,,5,1,
0,2019-01-02,2019-01-07,agendar visita a to trailers lunes 9:30 am para configuracion de escritorio remoto a piedras negras ,3,,5,1,
0,2019-01-02,2019-01-07,ir con israel Felix a poner un antivirus kaspersky y tambien a recoger una impresora que marca error,3,,6,1,
0,2019-01-02,2019-01-02,laptop de to ruiz no abre autocad,3,,3,1,
0,2019-01-02,2019-01-02,llegaron dos laptops hay que revisarlas,3,,5,1,
0,2019-01-03,2019-01-11,PREPARARSE PARA ACTUALIZACION DE INVENTARIOS TEJACRON EL VIERNES A LAS 6 PM,2,,5,1,
0,2019-01-04,2019-01-04,generar pagi coi samantha,3,,3,7,
0,2019-01-04,2019-01-04,ana laura formatos,3,,5,1,
0,2019-01-04,2019-01-14,analizar reporte de erik tejacron,3,,5,1,
0,2019-01-04,2019-01-14,COTIZAR PILA PARA MINILAPOP TIO DE RUTH 478 100 5810,3,,2,8,
0,2019-01-04,2019-01-07,"FORMATEAR ALL IN ONE, TRAMITAR LICENCIA DE ELEVENTA PAERA ABEL, INSTALAR SISTEMA ELEVENTA Y CONFIGURAR MINIPRINTER EPSON Y TICKET",3,,2,9,
0,2019-01-04,2019-01-22,PONCHO PROX JUEVES O VIERNES - CABLEAR RED PARA PONER LA OTRA COMPUTADORA EN RED.,3,,6,4,
0,2019-01-04,2019-01-07,ENTREGA COMPUTADORA DE DANIELA (ANGELICAL),3,,2,2,
0,2019-01-04,2019-01-05,"ir con la sra recomendada por roberto que le cotizo en 2 mil el lector,  y quiere el punto de venta",3,,5,1,
0,2019-01-05,2019-01-08,"calle el maguey escuelita victor rosales esquina division de la calle, escuelita nuevo teatro, 5:30, ir a revisar camaras con la clienta dada de alta como alicia",3,,7,1,
0,2019-01-05,2019-01-07,ir a similares nobreak,3,,5,1,
0,2019-01-05,2019-01-05,cotizacion sra daysy,3,,5,11,
0,2019-01-07,2019-01-07,COTIZARLE A TOO LA SOLUCION DE CABLEADO E INSTALACION DEL SERVIDOR ,3,,5,1,
0,2019-01-07,2019-01-07,cotizar todo el punto de venta para el sr de durango,3,,5,1,
0,2019-01-08,2019-01-14,BUSCAR EL FUSIBLE DEL NOBREAK,3,,5,1,
0,2019-01-08,2019-01-08,IR A FRESNILLO POR LAS MINIPRINTER Y POR PAGO FALTANTE DE ABEL,3,,5,1,
0,2019-01-08,2019-01-08,"IR POR MINIPRINTER DE JAVIER, IR POR TONERS DE TOO Y TONER TN450 COMPATIBLE",3,,5,7,
0,2019-01-08,2019-01-10,ir contadora monica problema internet y lentitud,3,,3,9,
0,2019-01-08,2019-01-08,cotizar contadora gloria coi y noi renta,3,,5,1,
0,2019-01-08,2019-01-11,sabado 12 pm ir con analaura e investigar lo de como aplicar los anticipos,3,,5,8,
0,2019-01-08,2019-01-10,"4.- ir con martin el de la Peggy maana jueves 4 pmque trae un problema con dos camaras, ocupa un switch y un cable para la compu que tiene al fondo",3,,5,9,
0,2019-01-09,2019-01-10,"2.- ir a revisar al colegio motolinia problema con cableado de red, no llega el internet hacia el centro de computo",3,,7,1,
0,2019-01-09,2019-01-10,1.- maana 10 am contadora de con gael,3,,5,1,
0,2019-01-14,2019-01-14,VILLELA REFACCIONES - HABLAR PARA CONFIGURAR IMPRESORA DE ETIQUETAS,3,,2,2,
0,2019-01-10,2019-01-14,ACOSTA LLANTISERVICIO - SE VENDIO EL MARTES UN TONER HP79A REVISAR SI SE FACTURA A NOMBRE DE OFELIA U HOMERO.,3,,2,11,
0,2019-01-10,2019-01-11,"ESTAR LISTOS A LAS 6 PM PORQUE TEJACRON OCUPA ACTUALIZACION DE SU INVENTARIO Y LOS APOYAREMOS, INVESTIGAR corte y anticipos QUE SALGAN MARCADOS EN AUTOMATICO EN EL CORTE DE CAJA",3,,5,1,
0,2019-01-11,2019-01-14,ir con paty camaras,3,,5,1,
0,2019-01-11,2019-01-11,Instalar el facture a gloria,3,,5,1,
0,2019-01-11,2019-01-11,IR A MANOLO'S CARNITAS A CHECAR CAMARAS,3,,5,7,
0,2019-01-11,2019-01-11,ir con sra daysy a pasar pir equipo entre 9 y 3 pm,3,,5,1,
0,2019-01-14,2019-01-14,IR A LAS 12 DEL DIA A EMPEZAR LA RED DE LA SRA DAISY,3,,5,1,
0,2019-01-14,2019-01-14,AGROFERZA - CONFIGURAR MODEM ,3,,2,2,
0,2019-01-14,2019-01-14,CONQUISTADORES - FACTURAR SERVICIO DE SAE Y FUENTE DE PODER,1,,2,2,
0,2019-01-14,2019-01-14,MINIPRINTER - IR A INSTALAR MINIPRINTER A MINISUPER DE HERMANO DE JOSE EL DEL OASIS DE LA ESTACION,3,,2,2,
0,2019-01-14,2019-01-24, FARMACIAS SIMILARES - HACER REEMPLAZO DE IMPRESORA LASER HP P1102W,3,,2,3,
0,2019-01-14,2019-01-21,PEPE RAYGOZA - HECHAR A ANDAR LAPTOP LENOVO,2,,2,2,
0,2019-01-14,2019-01-14,a las 10 am  purina  492 218 7317 acomodar lo del punto de venta,3,,6,1,
0,2019-01-14,2019-01-14,PEPE RAYGOZA - HECHAR A ANDAR LAPTOP LENOVO,1,,2,8,
0,2019-01-14,2019-01-15,Junta para ver lo de los terrenos con la sra irma 5 pm,3,,5,11,
0,2019-01-15,2019-01-15,activar el sistema de vero maana ( del hijo de la sra Erika ),3,,5,1,
0,2019-01-15,2019-01-22,GABY MERCADO DE ABASTOS - FACTURAR A GABY (mercado de abastos) 550 POR SERVICIO E ALTA DE EMPRESA EN FACTURE (LA FACTURA CON LOS NUEVOS DATOS DE LA EMPRESA QUE SE DIO DE ALTA,1,,2,7,
0,2019-01-17,2019-01-17,facturarle a erwin un toner 111 ya esta pagado,3,,5,1,
0,2019-01-18,2019-01-18,6.- Facturarle a tejacron el servicio de actualizacin de inventarios,3,,7,1,
0,2019-01-18,2019-01-18,1.- crear cotizacin para adan,3,,5,1,
0,2019-01-18,2019-01-21,4.- crear cotizacin colegio,3,,5,1,
0,2019-01-18,2019-01-18,2.- ir a cablear la red con veymar,3,,5,1,
0,2019-01-18,2019-01-18,4.- hacer factura de similares,1,,5,9,
0,2019-01-18,2019-01-19,1.- ir a llevar laptop a la sra de purina,4,,5,1,
0,2019-01-19,2019-01-19,3.- Ir por el equipo del sr de el mercado de abastos ,3,,6,1,
0,2019-01-19,2019-01-21,5.- comprar la licencia de la sra mares,3,,5,1,
0,2019-01-20,2019-01-22,1.- Conseguir el teclado de la laptop de Adan,3,,5,8,
0,2019-01-20,2019-01-22,Je.- formatear cpu de el sr de el mercado de abastos,3,,5,11,
0,2019-01-20,2019-01-23,3(A). - poner precios a toners todos y etiquetarlos,3,,5,1,
0,2019-01-20,2019-01-21,1.- instalar crack eleventa a las 10:30   a cliente foraneo,3,,7,1,
0,2019-01-21,2019-01-21,CREAR COTIZACION A JIMY,3,,5,1,
0,2019-01-21,2019-02-02,camaras geras ayudarle en dulce que ya no se ven por internet el proximo lunes,3,,5,1,
0,2019-01-21,2019-02-13,A4 NOI ASISTENTE EL DIA 13 POR LA TARDE.... HAY QUE CONFIRMAR HORARIO 3:30,3,,5,1,
0,2019-01-21,2019-01-22,KATUN - RESOLVER TEMA DE TONERS SAMSUNG 111,3,,2,2,
0,2019-01-21,2019-01-31,JL.- REFACCIONARIA VILLELA : COTIZAR CAMARA PTZ  E INSTALACION (SE REEMPLAZA POR UNA DE LAS QUE YA TIENEN),1,,2,11,
0,2019-01-21,2019-01-22,AGROFERZA - HACER COMPROBANTES DE PAGO DE 500 Y 499..,1,,2,2,
0,2019-01-21,2019-01-28,JL VEIMAR - LLEVAR CABLE PARA IMPRESORA Y HACER LA FACTURA,1,,2,9,
0,2019-01-21,2019-02-11,JL PONCHO - LLEVAR MONITOR DE 24,1,,2,2,
